ano,regiao,estado,fonte,geracao_gwh,renovavel
2014,SUDESTE,Minas Gerais,Térmica,9628.047411,False
2014,SUDESTE,Rio de Janeiro,Eólica,78.305374,True
2014,SUDESTE,Rio de Janeiro,Hidráulica,5018.111222,True
2014,SUDESTE,Rio de Janeiro,Nuclear,15378.46248,False
2014,SUDESTE,Rio de Janeiro,Solar fotovoltaica,0.659912,True
2014,SUDESTE,Rio de Janeiro,Térmica,42607.35064599999,False
2014,SUDESTE,São Paulo,Eólica,0.002884,True
2014,SUDESTE,São Paulo,Hidráulica,36063.53452,True
2014,SUDESTE,São Paulo,Nuclear,0.0,False
2014,SUDESTE,São Paulo,Solar fotovoltaica,1.793699,True
2014,SUDESTE,São Paulo,Térmica,29913.266669000004,False
2014,SUL,Paraná,Eólica,23.873085,True
2014,SUL,Paraná,Hidráulica,92126.511431,True
2014,SUL,Paraná,Nuclear,0.0,False
2014,SUL,Paraná,Solar fotovoltaica,0.082355,True
2014,SUL,Paraná,Térmica,6718.914273,False
2014,SUL,Rio Grande do Sul,Eólica,1707.171106,True
2014,SUL,Rio Grande do Sul,Hidráulica,26222.186026,True
2014,SUL,Rio Grande do Sul,Nuclear,0.0,False
2014,SUL,Rio Grande do Sul,Solar fotovoltaica,0.07588,True
2014,SUL,Rio Grande do Sul,Térmica,6106.1417440000005,False
2014,SUL,Santa Catarina,Eólica,440.171252,True
2014,SUL,Santa Catarina,Hidráulica,23001.361588,True
2014,SUL,Santa Catarina,Nuclear,0.0,False
2014,SUL,Santa Catarina,Solar fotovoltaica,2.517679,True
2014,SUL,Santa Catarina,Térmica,5978.465846000001,False
2015,CENTRO OESTE,Distrito Federal,Eólica,0.0,True
2015,CENTRO OESTE,Distrito Federal,Hidráulica,102.262138,True
2015,CENTRO OESTE,Distrito Federal,Nuclear,0.0,False
2015,CENTRO OESTE,Distrito Federal,Solar fotovoltaica,0.553893,True
2015,CENTRO OESTE,Distrito Federal,Térmica,16.341587,False
2015,CENTRO OESTE,Goiás,Eólica,0.0,True
2015,CENTRO OESTE,Goiás,Hidráulica,21941.528029,True
2015,CENTRO OESTE,Goiás,Nuclear,0.0,False
2015,CENTRO OESTE,Goiás,Solar fotovoltaica,0.144559,True
2015,CENTRO OESTE,Goiás,Térmica,4927.582998,False
2015,CENTRO OESTE,Mato Grosso,Eólica,0.0,True
2015,CENTRO OESTE,Mato Grosso,Hidráulica,9860.784432,True
2015,CENTRO OESTE,Mato Grosso,Nuclear,0.0,False
2015,CENTRO OESTE,Mato Grosso,Solar fotovoltaica,0.02786,True
2015,CENTRO OESTE,Mato Grosso,Térmica,4391.979348,False
2015,CENTRO OESTE,Mato Grosso do Sul,Eólica,0.0,True
2015,CENTRO OESTE,Mato Grosso do Sul,Hidráulica,14039.743967,True
2015,CENTRO OESTE,Mato Grosso do Sul,Nuclear,0.0,False
2015,CENTRO OESTE,Mato Grosso do Sul,Solar fotovoltaica,0.624811,True
2015,CENTRO OESTE,Mato Grosso do Sul,Térmica,9570.187677999998,False
2015,NORDESTE,Alagoas,Eólica,0.0,True
2015,NORDESTE,Alagoas,Hidráulica,9290.017038,True
2015,NORDESTE,Alagoas,Nuclear,0.0,False
2015,NORDESTE,Alagoas,Solar fotovoltaica,0.073751,True
2015,NORDESTE,Alagoas,Térmica,761.630724,False
2015,NORDESTE,Bahia,Eólica,3998.635119,True
2015,NORDESTE,Bahia,Hidráulica,9066.871265,True
2015,NORDESTE,Bahia,Nuclear,0.0,False
2015,NORDESTE,Bahia,Solar fotovoltaica,5.107541,True
2015,NORDESTE,Bahia,Térmica,9214.418484999998,False
2015,NORDESTE,Ceará,Eólica,4472.416827,True
2015,NORDESTE,Ceará,Hidráulica,17.740419,True
2015,NORDESTE,Ceará,Nuclear,0.0,False
2015,NORDESTE,Ceará,Solar fotovoltaica,2.420164,True
2015,NORDESTE,Ceará,Térmica,12027.522246,False
2015,NORDESTE,Maranhão,Eólica,0.064803,True
2015,NORDESTE,Maranhão,Hidráulica,2700.140567,True
2015,NORDESTE,Maranhão,Nuclear,0.0,False
2015,NORDESTE,Maranhão,Solar fotovoltaica,0.576332,True
2015,NORDESTE,Maranhão,Térmica,11075.163872,False
2015,NORDESTE,Paraíba,Eólica,157.809369,True
2015,NORDESTE,Paraíba,Hidráulica,3.37108,True
2015,NORDESTE,Paraíba,Nuclear,0.0,False
2015,NORDESTE,Paraíba,Solar fotovoltaica,0.071746,True
2015,NORDESTE,Paraíba,Térmica,3185.699078,False
2015,NORDESTE,Pernambuco,Eólica,647.506208,True
2015,NORDESTE,Pernambuco,Hidráulica,1938.886036,True
2015,NORDESTE,Pernambuco,Nuclear,0.0,False
2015,NORDESTE,Pernambuco,Solar fotovoltaica,25.442588,True
2015,NORDESTE,Pernambuco,Térmica,8410.784949,False
2015,NORDESTE,Piauí,Eólica,898.166776,True
2015,NORDESTE,Piauí,Hidráulica,501.848558,True
2015,NORDESTE,Piauí,Nuclear,0.0,False
2015,NORDESTE,Piauí,Solar fotovoltaica,0.231375,True
2015,NORDESTE,Piauí,Térmica,44.051252000000005,False
2015,NORDESTE,Rio Grande do Norte,Eólica,7468.507321,True
2015,NORDESTE,Rio Grande do Norte,Hidráulica,0.0,True
2015,NORDESTE,Rio Grande do Norte,Nuclear,0.0,False
2015,NORDESTE,Rio Grande do Norte,Solar fotovoltaica,3.747424,True
2015,NORDESTE,Rio Grande do Norte,Térmica,3089.151458,False
2015,NORDESTE,Sergipe,Eólica,65.033284,True
2015,NORDESTE,Sergipe,Hidráulica,4930.345561,True
2015,NORDESTE,Sergipe,Nuclear,0.0,False
2015,NORDESTE,Sergipe,Solar fotovoltaica,0.0,True
2015,NORDESTE,Sergipe,Térmica,237.85524500000002,False
2015,NORTE,Acre,Eólica,0.0,True
2015,NORTE,Acre,Hidráulica,0.0,True
2015,NORTE,Acre,Nuclear,0.0,False
2015,NORTE,Acre,Solar fotovoltaica,0.003531,True
2015,NORTE,Acre,Térmica,280.56401,False
2015,NORTE,Amapá,Eólica,0.0,True
2015,NORTE,Amapá,Hidráulica,1983.956496,True
2015,NORTE,Amapá,Nuclear,0.0,False
2015,NORTE,Amapá,Solar fotovoltaica,0.0,True
2015,NORTE,Amapá,Térmica,396.287646,False
2015,NORTE,Amazonas,Eólica,0.0,True
2015,NORTE,Amazonas,Hidráulica,1192.956755,True
2015,NORTE,Amazonas,Nuclear,0.0,False
2015,NORTE,Amazonas,Solar fotovoltaica,0.182254,True
2015,NORTE,Amazonas,Térmica,8001.918641,False
2015,NORTE,Pará,Eólica,0.0,True
2015,NORTE,Pará,Hidráulica,36600.098523,True
2015,NORTE,Pará,Nuclear,0.0,False
2015,NORTE,Pará,Solar fotovoltaica,0.164895,True
2015,NORTE,Pará,Térmica,1702.474008,False
2015,NORTE,Rondônia,Eólica,0.0,True
2015,NORTE,Rondônia,Hidráulica,24537.171373,True
2015,NORTE,Rondônia,Nuclear,0.0,False
2015,NORTE,Rondônia,Solar fotovoltaica,0.0,True
2015,NORTE,Rondônia,Térmica,1926.229511,False
2015,NORTE,Roraima,Eólica,0.0,True
2015,NORTE,Roraima,Hidráulica,19.127375,True
2015,NORTE,Roraima,Nuclear,0.0,False
2015,NORTE,Roraima,Solar fotovoltaica,0.0,True
2015,NORTE,Roraima,Térmica,174.57029599999998,False
2015,NORTE,Tocantins,Eólica,0.0,True
2015,NORTE,Tocantins,Hidráulica,10083.963115,True
2015,NORTE,Tocantins,Nuclear,0.0,False
2015,NORTE,Tocantins,Solar fotovoltaica,0.180822,True
2015,NORTE,Tocantins,Térmica,262.879099,False
2015,SUDESTE,Espírito Santo,Eólica,0.0,True
2015,SUDESTE,Espírito Santo,Hidráulica,866.613285,True
2015,SUDESTE,Espírito Santo,Nuclear,0.0,False
2015,SUDESTE,Espírito Santo,Solar fotovoltaica,0.161866,True
2015,SUDESTE,Espírito Santo,Térmica,10073.094024,False
2015,SUDESTE,Minas Gerais,Eólica,0.222411,True
2015,SUDESTE,Minas Gerais,Hidráulica,27883.648066,True
2015,SUDESTE,Minas Gerais,Nuclear,0.0,False
2015,SUDESTE,Minas Gerais,Solar fotovoltaica,6.340648,True
2015,SUDESTE,Minas Gerais,Térmica,9797.651478000002,False
2015,SUDESTE,Rio de Janeiro,Eólica,76.459501,True
2015,SUDESTE,Rio de Janeiro,Hidráulica,3978.510986,True
2015,SUDESTE,Rio de Janeiro,Nuclear,14734.15264,False
2015,SUDESTE,Rio de Janeiro,Solar fotovoltaica,2.325517,True
2015,SUDESTE,Rio de Janeiro,Térmica,42968.048407999995,False
2015,SUDESTE,São Paulo,Eólica,0.006615,True
2015,SUDESTE,São Paulo,Hidráulica,32960.832904,True
2015,SUDESTE,São Paulo,Nuclear,0.0,False
2015,SUDESTE,São Paulo,Solar fotovoltaica,3.199294,True
2015,SUDESTE,São Paulo,Térmica,30002.872028999995,False
2015,SUL,Paraná,Eólica,21.197485,True
2015,SUL,Paraná,Hidráulica,93834.639125,True
2015,SUL,Paraná,Nuclear,0.0,False
2015,SUL,Paraná,Solar fotovoltaica,1.02052,True
2015,SUL,Paraná,Térmica,5622.252167000001,False
2015,SUL,Rio Grande do Sul,Eólica,3499.441156,True
2015,SUL,Rio Grande do Sul,Hidráulica,26362.994533,True
2015,SUL,Rio Grande do Sul,Nuclear,0.0,False
2015,SUL,Rio Grande do Sul,Solar fotovoltaica,1.635554,True
2015,SUL,Rio Grande do Sul,Térmica,6436.427666999999,False
2015,SUL,Santa Catarina,Eólica,320.235285,True
2015,SUL,Santa Catarina,Hidráulica,25044.756568,True
2015,SUL,Santa Catarina,Nuclear,0.0,False
2015,SUL,Santa Catarina,Solar fotovoltaica,4.680465,True
2015,SUL,Santa Catarina,Térmica,5887.587941000001,False
2016,CENTRO OESTE,Distrito Federal,Eólica,0.0,True
2016,CENTRO OESTE,Distrito Federal,Hidráulica,80.510477,True
2016,CENTRO OESTE,Distrito Federal,Nuclear,0.0,False
2016,CENTRO OESTE,Distrito Federal,Solar fotovoltaica,1.006629,True
2016,CENTRO OESTE,Distrito Federal,Térmica,3.408299,False
2016,CENTRO OESTE,Goiás,Eólica,0.0,True
2016,CENTRO OESTE,Goiás,Hidráulica,19970.360169,True
2016,CENTRO OESTE,Goiás,Nuclear,0.0,False
2016,CENTRO OESTE,Goiás,Solar fotovoltaica,1.049808,True
2016,CENTRO OESTE,Goiás,Térmica,4163.844743999999,False
2016,CENTRO OESTE,Mato Grosso,Eólica,0.0,True
2016,CENTRO OESTE,Mato Grosso,Hidráulica,12370.451517,True
2016,CENTRO OESTE,Mato Grosso,Nuclear,0.0,False
2016,CENTRO OESTE,Mato Grosso,Solar fotovoltaica,1.117751,True
2016,CENTRO OESTE,Mato Grosso,Térmica,1056.033335,False
2016,CENTRO OESTE,Mato Grosso do Sul,Eólica,0.0,True
2016,CENTRO OESTE,Mato Grosso do Sul,Hidráulica,17557.051532,True
2016,CENTRO OESTE,Mato Grosso do Sul,Nuclear,0.0,False
2016,CENTRO OESTE,Mato Grosso do Sul,Solar fotovoltaica,0.98127,True
2016,CENTRO OESTE,Mato Grosso do Sul,Térmica,6745.539007,False
2016,NORDESTE,Alagoas,Eólica,0.0,True
2016,NORDESTE,Alagoas,Hidráulica,7680.06871,True
2016,NORDESTE,Alagoas,Nuclear,0.0,False
2016,NORDESTE,Alagoas,Solar fotovoltaica,0.303878,True
2016,NORDESTE,Alagoas,Térmica,823.6570710000001,False
2016,NORDESTE,Bahia,Eólica,6294.751833,True
2016,NORDESTE,Bahia,Hidráulica,7702.056761,True
2016,NORDESTE,Bahia,Nuclear,0.0,False
2016,NORDESTE,Bahia,Solar fotovoltaica,5.076847,True
2016,NORDESTE,Bahia,Térmica,7268.19145,False
2016,NORDESTE,Ceará,Eólica,5023.514439,True
2016,NORDESTE,Ceará,Hidráulica,4.219217,True
2016,NORDESTE,Ceará,Nuclear,0.0,False
2016,NORDESTE,Ceará,Solar fotovoltaica,8.46076,True
2016,NORDESTE,Ceará,Térmica,9309.122414,False
2016,NORDESTE,Maranhão,Eólica,0.074437,True
2016,NORDESTE,Maranhão,Hidráulica,2166.483055,True
2016,NORDESTE,Maranhão,Nuclear,0.0,False
2016,NORDESTE,Maranhão,Solar fotovoltaica,1.28779,True
2016,NORDESTE,Maranhão,Térmica,12570.320132,False
2016,NORDESTE,Paraíba,Eólica,163.411405,True
2016,NORDESTE,Paraíba,Hidráulica,3.345463,True
2016,NORDESTE,Paraíba,Nuclear,0.0,False
2016,NORDESTE,Paraíba,Solar fotovoltaica,0.355518,True
2016,NORDESTE,Paraíba,Térmica,1320.566441,False
2016,NORDESTE,Pernambuco,Eólica,2142.11293,True
2016,NORDESTE,Pernambuco,Hidráulica,1647.74309,True
2016,NORDESTE,Pernambuco,Nuclear,0.0,False
2016,NORDESTE,Pernambuco,Solar fotovoltaica,21.101174,True
2016,NORDESTE,Pernambuco,Térmica,7174.372154999999,False
2016,NORDESTE,Piauí,Eólica,3132.832384,True
2016,NORDESTE,Piauí,Hidráulica,457.294507,True
2016,NORDESTE,Piauí,Nuclear,0.0,False
2016,NORDESTE,Piauí,Solar fotovoltaica,0.0,True
2016,NORDESTE,Piauí,Térmica,29.246403,False
2016,NORDESTE,Rio Grande do Norte,Eólica,11528.99114,True
2016,NORDESTE,Rio Grande do Norte,Hidráulica,0.0,True
2016,NORDESTE,Rio Grande do Norte,Nuclear,0.0,False
2016,NORDESTE,Rio Grande do Norte,Solar fotovoltaica,3.361961,True
2016,NORDESTE,Rio Grande do Norte,Térmica,2250.2607559999997,False
2016,NORDESTE,Sergipe,Eólica,63.122521,True
2016,NORDESTE,Sergipe,Hidráulica,4096.949355,True
2016,NORDESTE,Sergipe,Nuclear,0.0,False
2016,NORDESTE,Sergipe,Solar fotovoltaica,0.088481,True
2016,NORDESTE,Sergipe,Térmica,172.876734,False
2016,NORTE,Acre,Eólica,0.0,True
2016,NORTE,Acre,Hidráulica,0.0,True
2016,NORTE,Acre,Nuclear,0.0,False
2016,NORTE,Acre,Solar fotovoltaica,0.014347,True
2016,NORTE,Acre,Térmica,240.642258,False
2016,NORTE,Amapá,Eólica,0.0,True
2016,NORTE,Amapá,Hidráulica,1831.086252,True
2016,NORTE,Amapá,Nuclear,0.0,False
2016,NORTE,Amapá,Solar fotovoltaica,0.0,True
2016,NORTE,Amapá,Térmica,60.250527999999996,False
2016,NORTE,Amazonas,Eólica,0.0,True
2016,NORTE,Amazonas,Hidráulica,576.448583,True
2016,NORTE,Amazonas,Nuclear,0.0,False
2016,NORTE,Amazonas,Solar fotovoltaica,0.202976,True
2016,NORTE,Amazonas,Térmica,6179.0109649999995,False
2016,NORTE,Pará,Eólica,0.003326,True
2016,NORTE,Pará,Hidráulica,30110.693348,True
2016,NORTE,Pará,Nuclear,0.0,False
2016,NORTE,Pará,Solar fotovoltaica,0.150118,True
2016,NORTE,Pará,Térmica,1659.4772159999998,False
2016,NORTE,Rondônia,Eólica,0.0,True
2016,NORTE,Rondônia,Hidráulica,22540.839889,True
2016,NORTE,Rondônia,Nuclear,0.0,False
2016,NORTE,Rondônia,Solar fotovoltaica,0.144835,True
2016,NORTE,Rondônia,Térmica,622.1526289999999,False
2016,NORTE,Roraima,Eólica,0.0,True
2016,NORTE,Roraima,Hidráulica,12.585214,True
2016,NORTE,Roraima,Nuclear,0.0,False
2016,NORTE,Roraima,Solar fotovoltaica,0.0,True
2016,NORTE,Roraima,Térmica,143.565244,False
2016,NORTE,Tocantins,Eólica,0.0,True
2016,NORTE,Tocantins,Hidráulica,8025.564607,True
2016,NORTE,Tocantins,Nuclear,0.0,False
2016,NORTE,Tocantins,Solar fotovoltaica,0.406001,True
2016,NORTE,Tocantins,Térmica,255.551206,False
2016,SUDESTE,Espírito Santo,Eólica,0.0,True
2016,SUDESTE,Espírito Santo,Hidráulica,885.532884,True
2016,SUDESTE,Espírito Santo,Nuclear,0.0,False
2016,SUDESTE,Espírito Santo,Solar fotovoltaica,0.885294,True
2016,SUDESTE,Espírito Santo,Térmica,9504.721335,False
2016,SUDESTE,Minas Gerais,Eólica,0.258048,True
2016,SUDESTE,Minas Gerais,Hidráulica,38754.926512,True
2016,SUDESTE,Minas Gerais,Nuclear,0.0,False
2016,SUDESTE,Minas Gerais,Solar fotovoltaica,11.188109,True
2016,SUDESTE,Minas Gerais,Térmica,8302.694590000001,False
2016,SUDESTE,Rio de Janeiro,Eólica,68.464169,True
2016,SUDESTE,Rio de Janeiro,Hidráulica,4995.479067,True
2016,SUDESTE,Rio de Janeiro,Nuclear,15864.343667,False
2016,SUDESTE,Rio de Janeiro,Solar fotovoltaica,4.180478,True
2016,SUDESTE,Rio de Janeiro,Térmica,33508.910846,False
2016,SUDESTE,São Paulo,Eólica,0.059255,True
2016,SUDESTE,São Paulo,Hidráulica,47422.097901,True
2016,SUDESTE,São Paulo,Nuclear,0.0,False
2016,SUDESTE,São Paulo,Solar fotovoltaica,8.011354,True
2016,SUDESTE,São Paulo,Térmica,26488.38939,False
2016,SUL,Paraná,Eólica,19.798291,True
2016,SUL,Paraná,Hidráulica,105678.001866,True
2016,SUL,Paraná,Nuclear,0.0,False
2016,SUL,Paraná,Solar fotovoltaica,3.525282,True
2016,SUL,Paraná,Térmica,4248.192032,False
2016,SUL,Rio Grande do Sul,Eólica,4773.177425,True
2016,SUL,Rio Grande do Sul,Hidráulica,23576.323487,True
2016,SUL,Rio Grande do Sul,Nuclear,0.0,False
2016,SUL,Rio Grande do Sul,Solar fotovoltaica,5.427935,True
2016,SUL,Rio Grande do Sul,Térmica,4872.254071,False
2016,SUL,Santa Catarina,Eólica,278.300393,True
2016,SUL,Santa Catarina,Hidráulica,22764.828915,True
2016,SUL,Santa Catarina,Nuclear,0.0,False
2016,SUL,Santa Catarina,Solar fotovoltaica,6.931993,True
2016,SUL,Santa Catarina,Térmica,5065.804545000001,False
2017,CENTRO OESTE,Distrito Federal,Eólica,0.0,True
2017,CENTRO OESTE,Distrito Federal,Hidráulica,60.278695,True
2017,CENTRO OESTE,Distrito Federal,Nuclear,0.0,False
2017,CENTRO OESTE,Distrito Federal,Solar fotovoltaica,3.934626,True
2017,CENTRO OESTE,Distrito Federal,Térmica,2.732226,False
2017,CENTRO OESTE,Goiás,Eólica,0.0,True
2017,CENTRO OESTE,Goiás,Hidráulica,17039.963822,True
2017,CENTRO OESTE,Goiás,Nuclear,0.0,False
2017,CENTRO OESTE,Goiás,Solar fotovoltaica,6.068663,True
2017,CENTRO OESTE,Goiás,Térmica,4326.373074,False
2017,CENTRO OESTE,Mato Grosso,Eólica,0.0,True
2017,CENTRO OESTE,Mato Grosso,Hidráulica,18109.534157,True
2017,CENTRO OESTE,Mato Grosso,Nuclear,0.0,False
2017,CENTRO OESTE,Mato Grosso,Solar fotovoltaica,5.324534,True
2017,CENTRO OESTE,Mato Grosso,Térmica,1837.645726,False
2017,CENTRO OESTE,Mato Grosso do Sul,Eólica,0.0,True
2017,CENTRO OESTE,Mato Grosso do Sul,Hidráulica,16874.17176,True
2017,CENTRO OESTE,Mato Grosso do Sul,Nuclear,0.0,False
2017,CENTRO OESTE,Mato Grosso do Sul,Solar fotovoltaica,2.436756,True
2017,CENTRO OESTE,Mato Grosso do Sul,Térmica,7254.076317000001,False
2017,NORDESTE,Alagoas,Eólica,0.0,True
2017,NORDESTE,Alagoas,Hidráulica,5376.609005,True
2017,NORDESTE,Alagoas,Nuclear,0.0,False
2017,NORDESTE,Alagoas,Solar fotovoltaica,1.029446,True
2017,NORDESTE,Alagoas,Térmica,760.040459,False
2017,NORDESTE,Bahia,Eólica,8338.353896,True
2017,NORDESTE,Bahia,Hidráulica,5857.410709,True
2017,NORDESTE,Bahia,Nuclear,0.0,False
2017,NORDESTE,Bahia,Solar fotovoltaica,333.413014,True
2017,NORDESTE,Bahia,Térmica,7276.579852000001,False
2017,NORDESTE,Ceará,Eólica,5359.329518,True
2017,NORDESTE,Ceará,Hidráulica,4.775062,True
2017,NORDESTE,Ceará,Nuclear,0.0,False
2017,NORDESTE,Ceará,Solar fotovoltaica,16.441019,True
2017,NORDESTE,Ceará,Térmica,10423.533311000001,False
2017,NORDESTE,Maranhão,Eólica,631.267624,True
2017,NORDESTE,Maranhão,Hidráulica,2183.756302,True
2017,NORDESTE,Maranhão,Nuclear,0.0,False
2017,NORDESTE,Maranhão,Solar fotovoltaica,3.070857,True
2017,NORDESTE,Maranhão,Térmica,11574.519187,False
2017,NORDESTE,Paraíba,Eólica,264.248695,True
2017,NORDESTE,Paraíba,Hidráulica,3.789449,True
2017,NORDESTE,Paraíba,Nuclear,0.0,False
2017,NORDESTE,Paraíba,Solar fotovoltaica,1.870466,True
2017,NORDESTE,Paraíba,Térmica,1602.55877,False
2017,NORDESTE,Pernambuco,Eólica,3030.059109,True
2017,NORDESTE,Pernambuco,Hidráulica,1277.286948,True
2017,NORDESTE,Pernambuco,Nuclear,0.0,False
2017,NORDESTE,Pernambuco,Solar fotovoltaica,21.838967,True
2017,NORDESTE,Pernambuco,Térmica,7409.617395,False
2017,NORDESTE,Piauí,Eólica,4834.633947,True
2017,NORDESTE,Piauí,Hidráulica,499.520191,True
2017,NORDESTE,Piauí,Nuclear,0.0,False
2017,NORDESTE,Piauí,Solar fotovoltaica,186.50758,True
2017,NORDESTE,Piauí,Térmica,31.421007999999997,False
2017,NORDESTE,Rio Grande do Norte,Eólica,13656.285928,True
2017,NORDESTE,Rio Grande do Norte,Hidráulica,0.0,True
2017,NORDESTE,Rio Grande do Norte,Nuclear,0.0,False
2017,NORDESTE,Rio Grande do Norte,Solar fotovoltaica,18.381788,True
2017,NORDESTE,Rio Grande do Norte,Térmica,2267.276738,False
2017,NORDESTE,Sergipe,Eólica,73.321474,True
2017,NORDESTE,Sergipe,Hidráulica,2723.573085,True
2017,NORDESTE,Sergipe,Nuclear,0.0,False
2017,NORDESTE,Sergipe,Solar fotovoltaica,0.773593,True
2017,NORDESTE,Sergipe,Térmica,181.40446799999998,False
2017,NORTE,Acre,Eólica,0.0,True
2017,NORTE,Acre,Hidráulica,0.0,True
2017,NORTE,Acre,Nuclear,0.0,False
2017,NORTE,Acre,Solar fotovoltaica,0.060775,True
2017,NORTE,Acre,Térmica,188.788951,False
2017,NORTE,Amapá,Eólica,0.0,True
2017,NORTE,Amapá,Hidráulica,2616.02917,True
2017,NORTE,Amapá,Nuclear,0.0,False
2017,NORTE,Amapá,Solar fotovoltaica,5.804051,True
2017,NORTE,Amapá,Térmica,38.022718999999995,False
2017,NORTE,Amazonas,Eólica,0.0,True
2017,NORTE,Amazonas,Hidráulica,1081.085513,True
2017,NORTE,Amazonas,Nuclear,0.0,False
2017,NORTE,Amazonas,Solar fotovoltaica,0.312441,True
2017,NORTE,Amazonas,Térmica,6052.369105,False
2017,NORTE,Pará,Eólica,0.003517,True
2017,NORTE,Pará,Hidráulica,41497.804004,True
2017,NORTE,Pará,Nuclear,0.0,False
2017,NORTE,Pará,Solar fotovoltaica,0.517943,True
2017,NORTE,Pará,Térmica,1497.052713,False
2017,NORTE,Rondônia,Eólica,0.0,True
2017,NORTE,Rondônia,Hidráulica,33953.420025,True
2017,NORTE,Rondônia,Nuclear,0.0,False
2017,NORTE,Rondônia,Solar fotovoltaica,0.43993,True
2017,NORTE,Rondônia,Térmica,284.74365,False
2017,NORTE,Roraima,Eólica,0.0,True
2017,NORTE,Roraima,Hidráulica,0.0,True
2017,NORTE,Roraima,Nuclear,0.0,False
2017,NORTE,Roraima,Solar fotovoltaica,0.0,True
2017,NORTE,Roraima,Térmica,119.59696,False
2017,NORTE,Tocantins,Eólica,0.0,True
2017,NORTE,Tocantins,Hidráulica,7215.377275,True
2017,NORTE,Tocantins,Nuclear,0.0,False
2017,NORTE,Tocantins,Solar fotovoltaica,0.721167,True
2017,NORTE,Tocantins,Térmica,268.209985,False
2017,SUDESTE,Espírito Santo,Eólica,0.0,True
2017,SUDESTE,Espírito Santo,Hidráulica,1043.102537,True
2017,SUDESTE,Espírito Santo,Nuclear,0.0,False
2017,SUDESTE,Espírito Santo,Solar fotovoltaica,2.533285,True
2017,SUDESTE,Espírito Santo,Térmica,9696.276734999998,False
2017,SUDESTE,Minas Gerais,Eólica,0.268994,True
2017,SUDESTE,Minas Gerais,Hidráulica,35746.721992,True
2017,SUDESTE,Minas Gerais,Nuclear,0.0,False
2017,SUDESTE,Minas Gerais,Solar fotovoltaica,142.998271,True
2017,SUDESTE,Minas Gerais,Térmica,9037.344246999999,False
2017,SUDESTE,Rio de Janeiro,Eólica,77.549167,True
2017,SUDESTE,Rio de Janeiro,Hidráulica,5310.112331,True
2017,SUDESTE,Rio de Janeiro,Nuclear,15739.196438,False
2017,SUDESTE,Rio de Janeiro,Solar fotovoltaica,10.836211,True
2017,SUDESTE,Rio de Janeiro,Térmica,40812.188756,False
2017,SUDESTE,São Paulo,Eólica,0.062604,True
2017,SUDESTE,São Paulo,Hidráulica,44902.572071,True
2017,SUDESTE,São Paulo,Nuclear,0.0,False
2017,SUDESTE,São Paulo,Solar fotovoltaica,23.027553,True
2017,SUDESTE,São Paulo,Térmica,28184.806215,False
2017,SUL,Paraná,Eólica,22.712569,True
2017,SUL,Paraná,Hidráulica,91934.941065,True
2017,SUL,Paraná,Nuclear,0.0,False
2017,SUL,Paraná,Solar fotovoltaica,9.843377,True
2017,SUL,Paraná,Térmica,4929.702692000001,False
2017,SUL,Rio Grande do Sul,Eólica,5829.83576,True
2017,SUL,Rio Grande do Sul,Hidráulica,19934.85762,True
2017,SUL,Rio Grande do Sul,Nuclear,0.0,False
2017,SUL,Rio Grande do Sul,Solar fotovoltaica,21.352612,True
2017,SUL,Rio Grande do Sul,Térmica,4445.8011050000005,False
2017,SUL,Santa Catarina,Eólica,255.325446,True
2017,SUL,Santa Catarina,Hidráulica,15659.763587,True
2017,SUL,Santa Catarina,Nuclear,0.0,False
2017,SUL,Santa Catarina,Solar fotovoltaica,12.274477,True
2017,SUL,Santa Catarina,Térmica,5220.857010999999,False
2018,CENTRO OESTE,Distrito Federal,Eólica,0.0,True
2018,CENTRO OESTE,Distrito Federal,Hidráulica,86.088289,True
2018,CENTRO OESTE,Distrito Federal,Nuclear,0.0,False
2018,CENTRO OESTE,Distrito Federal,Solar fotovoltaica,10.452695,True
2018,CENTRO OESTE,Distrito Federal,Térmica,1.8752060000000002,False
2018,CENTRO OESTE,Goiás,Eólica,0.0,True
2018,CENTRO OESTE,Goiás,Hidráulica,20652.765696,True
2018,CENTRO OESTE,Goiás,Nuclear,0.0,False
2018,CENTRO OESTE,Goiás,Solar fotovoltaica,20.65145,True
2018,CENTRO OESTE,Goiás,Térmica,4374.580169999999,False
2018,CENTRO OESTE,Mato Grosso,Eólica,0.0,True
2018,CENTRO OESTE,Mato Grosso,Hidráulica,22679.917862,True
2018,CENTRO OESTE,Mato Grosso,Nuclear,0.0,False
2018,CENTRO OESTE,Mato Grosso,Solar fotovoltaica,23.005712,True
2018,CENTRO OESTE,Mato Grosso,Térmica,810.0577720000001,False
2018,CENTRO OESTE,Mato Grosso do Sul,Eólica,0.0,True
2018,CENTRO OESTE,Mato Grosso do Sul,Hidráulica,17208.008832,True
2018,CENTRO OESTE,Mato Grosso do Sul,Nuclear,0.0,False
2018,CENTRO OESTE,Mato Grosso do Sul,Solar fotovoltaica,10.149974,True
2018,CENTRO OESTE,Mato Grosso do Sul,Térmica,7993.3517059999995,False
2018,NORDESTE,Alagoas,Eólica,0.0,True
2018,NORDESTE,Alagoas,Hidráulica,5144.983836,True
2018,NORDESTE,Alagoas,Nuclear,0.0,False
2018,NORDESTE,Alagoas,Solar fotovoltaica,3.524731,True
2018,NORDESTE,Alagoas,Térmica,801.127217,False
2018,NORDESTE,Bahia,Eólica,11821.850241,True
